1	0	4
2	0	1
2	1	1
3	2	1
4	3	4
5	0	1
5	1	1
5	4	1
6	3	1
6	5	1
7	1	1
7	4	4
7	5	3
8	3	1
8	5	2
8	7	1
9	3	2
9	6	1
9	7	2
9	8	4
10	4	2
10	5	1
10	6	2
10	9	3
11	1	1
11	2	1
11	4	1
11	7	1
11	8	1
11	9	2
11	10	4
12	7	1
12	8	2
12	9	4
12	10	4
12	11	6
13	3	2
13	5	1
13	9	2
13	10	4
13	11	1
13	12	1
14	4	2
14	7	1
14	11	2
14	13	1
15	3	1
15	4	1
15	7	1
15	8	1
15	13	1
15	14	4
16	4	1
16	5	1
16	6	2
16	7	1
16	8	1
16	9	2
16	10	1
16	13	2
16	14	2
16	15	3
17	3	1
17	4	2
17	10	1
17	11	1
17	15	2
17	16	2
18	3	1
18	4	1
18	7	1
18	8	1
18	9	1
18	10	3
18	12	2
18	14	1
18	15	1
19	1	1
19	3	2
19	4	2
19	5	2
19	6	1
19	7	1
19	10	2
19	13	1
19	14	1
19	15	2
19	17	5
20	3	2
20	7	2
20	9	1
20	10	1
20	13	1
20	14	1
20	15	3
20	16	2
20	17	1
20	19	2
21	1	2
21	3	1
21	5	1
21	8	2
21	10	1
21	12	2
21	13	2
21	15	1
21	16	1
21	17	1
21	19	4
21	20	1
22	3	2
22	6	1
22	7	1
22	10	1
22	13	1
22	17	3
22	20	1
23	5	1
23	7	2
23	8	2
23	10	1
23	11	1
23	12	1
23	16	3
23	17	1
23	18	1
23	22	2
24	3	1
24	4	3
24	5	1
24	6	4
24	8	1
24	9	1
24	11	1
24	13	1
24	14	1
24	17	1
24	18	1
24	21	1
24	23	1
25	0	1
25	3	1
25	4	1
25	5	2
25	6	1
25	8	2
25	10	1
25	19	2
25	21	1
25	22	1
25	23	2
25	24	2
26	3	2
26	10	2
26	12	1
26	13	1
26	18	1
26	22	2
26	23	1
26	24	2
26	25	2
27	4	1
27	5	1
27	6	1
27	7	1
27	8	3
27	9	1
27	10	3
27	11	1
27	12	3
27	13	1
27	24	1
27	25	1
27	26	2
28	2	1
28	3	1
28	5	2
28	7	1
28	8	3
28	9	1
28	10	3
28	12	1
28	13	1
28	14	1
28	22	1
28	23	2
28	24	2
28	25	1
28	26	1
28	27	4
29	4	1
29	5	1
29	6	1
29	13	1
29	14	1
29	19	1
29	25	1
29	27	1
29	28	1
30	4	1
30	5	1
30	7	1
30	8	1
30	11	2
30	14	1
30	15	1
30	17	1
30	18	1
31	5	1
31	6	1
31	8	1
31	10	1
31	12	1
31	15	1
31	23	1
31	25	2
31	30	3
32	4	1
32	8	1
32	10	1
32	15	1
32	16	1
32	18	1
32	24	1
32	25	1
32	26	2
32	27	1
32	28	1
33	3	2
33	7	1
33	8	2
33	13	1
33	15	1
33	25	1
33	27	1
33	28	2
33	29	1
33	30	2
34	0	1
34	7	1
34	8	2
34	9	1
34	21	1
34	23	1
34	24	1
34	28	2
34	29	3
34	30	2
34	31	1
34	32	1
34	33	3
35	4	1
35	7	1
35	8	1
35	9	2
35	10	1
35	12	1
35	16	2
35	18	2
35	19	1
35	21	2
35	22	2
35	24	3
35	27	2
35	29	1
35	33	1
36	4	1
36	5	1
36	7	2
36	9	1
36	10	1
36	11	3
36	12	3
36	13	2
36	17	2
36	20	1
36	21	1
36	25	1
36	26	1
36	30	1
36	35	1
37	2	1
37	5	1
37	6	1
37	7	1
37	9	1
37	10	1
37	11	3
37	16	1
37	21	1
37	23	1
37	25	4
37	26	1
37	27	2
37	29	2
37	30	1
37	31	1
37	35	2
37	36	1
38	1	1
38	3	2
38	5	1
38	7	1
38	8	1
38	9	4
38	11	2
38	12	1
38	13	1
38	14	1
38	16	2
38	17	1
38	18	1
38	20	1
38	21	1
38	23	2
38	24	2
38	25	3
38	26	2
38	28	1
38	31	1
38	34	1
38	35	3
38	36	1
38	37	1
39	6	1
39	9	2
39	12	1
39	13	1
39	14	1
39	15	1
39	21	1
39	27	2
39	29	1
39	30	1
39	31	1
39	33	2
39	36	3
39	38	2
40	5	4
40	6	1
40	9	1
40	10	1
40	15	1
40	21	1
40	26	1
40	28	2
40	29	2
40	35	2
40	37	1
40	38	1
40	39	2
41	7	1
41	8	2
41	10	1
41	13	1
41	15	2
41	17	1
41	18	1
41	19	1
41	24	2
41	25	3
41	26	2
41	28	1
41	30	1
41	31	1
41	32	1
41	35	3
41	38	1
41	40	1
42	4	2
42	6	1
42	7	2
42	9	1
42	15	2
42	16	1
42	17	1
42	21	1
42	25	1
42	28	1
42	30	2
42	31	2
42	32	1
42	33	1
42	41	1
43	5	2
43	6	1
43	11	3
43	12	1
43	29	1
43	30	2
43	31	2
43	33	2
43	34	1
43	35	1
43	38	1
43	39	1
43	40	1
43	41	1
43	42	1
44	0	1
44	2	1
44	4	1
44	9	2
44	11	1
44	15	1
