2	0	1
2	1	5
4	1	1
5	3	3
5	4	4
6	4	2
6	5	2
7	1	1
7	5	3
7	6	1
8	4	1
8	5	2
8	6	2
8	7	3
9	0	1
9	3	1
9	8	1
10	2	1
10	5	3
10	6	1
10	8	1
10	9	6
11	0	2
11	5	2
11	6	3
11	7	3
11	9	1
11	10	1
12	5	3
12	7	1
12	8	2
12	9	3
12	10	5
12	11	1
13	3	1
13	4	1
13	7	1
13	9	2
13	10	1
13	11	1
13	12	2
14	9	2
14	13	3
15	5	1
15	7	1
15	9	1
15	10	2
15	11	1
15	12	1
15	13	4
15	14	5
16	5	2
16	7	2
16	8	1
16	10	1
16	12	1
16	13	2
16	14	3
16	15	1
17	3	1
17	5	1
17	8	1
17	9	2
17	10	1
17	14	1
17	16	2
18	4	3
18	5	1
18	7	1
18	9	1
18	10	1
18	12	1
18	14	1
18	15	1
18	17	1
19	3	4
19	4	2
19	5	1
19	7	3
19	8	1
19	9	2
19	13	2
19	14	1
19	15	2
19	17	1
19	18	2
20	3	1
20	5	1
20	9	1
20	12	1
20	13	1
20	15	1
20	17	1
20	19	1
21	3	1
21	5	1
21	7	1
21	9	1
21	10	1
21	11	1
21	13	1
21	15	3
21	16	2
21	17	2
21	19	2
21	20	1
22	4	2
22	6	1
22	8	1
22	9	2
22	13	3
22	17	1
23	3	4
23	5	1
23	9	1
23	10	2
23	11	1
23	15	2
23	17	1
23	18	1
23	19	1
23	20	1
23	22	2
24	3	1
24	4	1
24	5	1
24	6	1
24	7	1
24	8	2
24	9	3
24	10	1
24	13	1
24	15	1
24	16	1
24	17	2
24	19	2
24	22	1
24	23	2
25	4	1
25	5	1
25	8	1
25	9	1
25	11	2
25	13	2
25	15	1
25	17	1
25	19	1
25	21	1
25	22	3
25	23	1
25	24	1
26	4	1
26	5	1
26	9	1
26	10	1
26	19	2
26	23	1
26	25	1
27	2	1
27	4	1
27	5	1
27	8	3
27	9	2
27	11	1
27	15	3
27	18	1
27	22	2
27	25	2
27	26	1
28	3	1
28	5	2
28	6	1
28	7	1
28	8	3
28	9	1
28	12	2
28	13	3
28	15	1
28	18	1
28	20	1
28	23	2
28	25	4
28	26	3
28	27	3
29	0	1
29	3	1
29	6	1
29	7	1
29	8	1
29	12	2
29	24	1
29	26	1
29	28	2
30	2	1
30	6	2
30	8	1
30	10	2
30	19	1
30	23	2
30	27	1
30	28	1
31	5	1
31	10	1
31	12	1
31	15	1
31	18	1
31	19	1
31	25	1
31	30	3
32	24	1
32	29	1
32	30	1
33	6	1
33	8	1
33	17	1
33	27	1
33	28	2
33	30	2
34	1	2
34	6	2
34	8	1
34	13	1
34	15	1
34	17	1
34	23	1
34	25	1
34	27	1
34	30	1
34	32	2
34	33	2
35	1	1
35	5	1
35	6	1
35	9	2
35	10	2
35	11	1
35	15	1
35	17	3
35	18	1
35	20	1
35	22	1
35	24	1
35	25	4
35	26	2
35	27	3
35	30	2
36	7	2
36	8	1
36	11	1
36	19	1
36	21	1
36	23	2
36	24	4
36	33	1
36	35	1
37	5	1
37	9	1
37	10	1
37	11	1
37	13	1
