1	0	2
2	0	1
3	0	1
3	1	3
3	2	4
4	0	3
4	1	1
4	2	4
4	3	5
5	0	2
5	1	2
5	2	1
5	3	3
5	4	2
6	1	3
6	2	2
6	3	1
6	4	2
6	5	7
7	1	3
7	3	1
7	5	2
7	6	2
8	0	2
8	2	3
8	3	2
8	4	1
8	5	2
8	6	5
8	7	4
9	1	2
9	3	1
9	4	1
9	5	2
9	6	4
9	7	5
9	8	3
10	0	2
10	1	1
10	3	2
10	4	1
10	5	4
10	6	4
10	7	2
10	8	2
10	9	3
11	1	1
11	2	2
11	5	1
11	6	1
11	7	3
11	8	2
11	9	6
11	10	2
12	0	2
12	1	3
12	2	3
12	3	2
12	4	3
12	5	6
12	6	6
12	7	2
12	8	4
12	9	3
12	10	5
12	11	3
13	0	3
13	1	4
13	2	1
13	5	3
13	6	4
13	7	2
13	8	4
13	9	2
13	10	3
13	11	6
13	12	4
14	0	2
14	1	4
14	2	3
14	4	5
14	5	2
14	6	2
14	8	3
14	9	5
14	10	6
14	11	4
14	12	5
14	13	5
15	0	4
15	1	3
15	2	3
15	3	3
15	4	1
15	5	1
15	7	2
15	8	3
15	9	3
15	10	2
15	11	1
15	12	7
15	13	9
15	14	6
16	3	3
16	4	3
16	5	2
16	6	1
16	7	1
16	8	2
16	9	2
16	10	2
16	11	1
16	12	3
16	14	2
16	15	4
17	0	3
17	1	2
17	2	2
17	3	1
17	5	1
17	6	3
17	8	1
17	9	3
17	10	2
17	11	4
17	12	3
17	13	1
17	14	2
17	15	3
17	16	3
18	1	3
18	2	1
18	5	3
18	6	2
18	7	2
18	8	2
18	9	2
18	10	5
18	11	2
18	12	3
18	13	1
18	14	3
18	15	3
18	16	3
18	17	2
19	0	1
19	1	5
19	2	4
19	3	3
19	4	6
19	5	2
19	6	1
19	7	1
19	8	6
19	9	1
19	10	2
19	11	3
19	12	1
19	14	2
19	15	1
19	16	1
19	17	4
20	0	1
20	1	1
20	2	5
20	3	1
20	4	5
20	5	3
20	6	1
20	7	1
20	8	3
20	9	1
20	10	2
20	12	3
20	13	1
20	14	2
20	15	2
20	16	1
20	18	1
20	19	5
21	0	1
21	1	1
21	2	3
21	3	2
21	4	2
21	6	1
21	7	2
21	8	1
21	9	2
21	10	1
21	12	1
21	13	3
21	14	2
21	15	6
21	16	1
21	17	2
21	18	1
21	19	4
21	20	3
22	1	1
22	2	1
22	3	1
22	4	4
22	5	2
22	7	1
22	8	1
22	9	2
22	11	1
22	12	1
22	14	2
22	16	5
22	17	1
22	18	1
22	19	2
22	21	1
23	0	3
23	1	1
23	4	1
23	5	1
23	10	1
23	11	1
23	12	1
23	13	2
23	15	3
23	17	2
23	18	1
23	19	1
23	21	2
23	22	1
24	0	1
24	1	3
24	2	1
24	3	2
24	4	3
24	6	1
24	7	2
24	8	2
24	9	1
24	10	2
24	11	1
24	12	2
24	13	1
24	15	3
24	17	1
24	18	2
24	19	2
24	20	4
24	22	1
24	23	1
25	0	2
25	1	2
25	3	1
25	4	1
25	6	2
25	7	3
25	8	2
25	9	3
25	10	1
25	11	2
25	12	1
25	13	2
25	14	3
25	15	2
25	17	1
25	19	1
25	21	3
25	24	1
26	4	2
26	5	1
26	10	1
26	12	1
26	13	1
26	14	1
26	15	1
26	17	1
26	19	3
26	20	1
26	22	1
26	23	1
26	24	3
26	25	1
27	1	1
27	2	2
27	3	1
27	7	1
27	8	1
27	9	2
27	10	1
27	11	1
27	12	1
27	13	2
27	14	2
27	23	1
27	24	3
27	25	2
27	26	7
28	0	2
28	1	1
28	2	2
28	3	1
28	4	6
28	5	1
28	6	1
28	7	1
28	9	3
28	10	2
28	12	3
28	14	4
28	15	1
28	16	1
28	18	3
28	20	1
28	21	1
28	22	2
28	23	3
28	24	1
28	25	2
28	26	1
28	27	2
29	2	1
29	4	1
29	5	2
29	7	1
29	10	2
29	14	2
29	16	1
29	18	1
29	23	1
29	24	2
29	25	3
29	26	1
29	27	1
30	5	2
30	7	1
30	8	1
30	9	1
30	10	4
30	11	1
30	12	3
30	17	1
30	22	1
30	24	1
30	25	4
30	26	1
30	27	1
30	28	2
30	29	3
31	4	3
31	8	1
31	9	1
31	11	1
31	14	1
31	21	1
31	26	1
31	27	1
31	28	4
31	29	1
31	30	4
32	1	3
32	2	1
32	10	2
32	11	1
32	12	1
32	13	1
32	14	1
32	15	1
32	18	1
32	22	1
32	24	1
32	25	2
32	29	6
32	30	1
32	31	2
33	1	3
33	2	1
33	4	1
33	10	2
33	12	2
33	15	1
33	18	1
33	19	1
33	21	1
33	22	2
33	23	1
33	24	1
33	25	1
33	26	2
33	27	2
33	28	1
33	30	4
33	31	2
33	32	6
34	1	2
34	2	1
34	3	1
34	4	1
34	5	1
34	8	1
