1	0	1
2	0	2
2	1	1
3	1	5
3	2	6
4	0	1
4	1	2
4	2	5
4	3	3
5	0	3
5	1	1
5	2	1
5	3	1
5	4	6
6	1	2
6	2	1
6	3	3
6	4	5
6	5	1
7	2	1
7	4	1
7	6	4
8	0	1
8	1	1
8	2	1
8	3	3
8	4	7
8	5	4
8	6	6
8	7	3
9	0	1
9	2	1
9	3	4
9	4	4
9	5	3
9	6	3
9	8	7
10	1	1
10	2	2
10	3	4
10	4	3
10	5	2
10	6	2
10	7	2
10	8	3
10	9	7
11	0	1
11	1	2
11	4	1
11	6	1
11	7	3
11	9	2
11	10	1
12	1	1
12	3	1
12	4	3
12	5	3
12	7	1
12	8	2
12	9	2
12	10	6
12	11	5
13	1	2
13	4	4
13	5	1
13	6	3
13	7	1
13	8	2
13	9	1
13	10	3
13	11	1
13	12	1
14	1	1
14	2	1
14	3	2
14	4	1
14	6	1
14	7	2
14	9	1
14	10	2
14	11	4
14	12	2
14	13	2
15	3	1
15	4	2
15	5	1
15	7	1
15	9	1
15	10	1
15	11	2
15	12	1
15	13	2
15	14	10
16	1	1
16	2	2
16	3	1
16	5	1
16	7	2
16	8	1
16	10	3
16	11	2
16	12	1
16	13	3
16	14	4
16	15	8
17	2	3
17	3	1
17	4	1
17	6	2
17	7	2
17	10	1
17	11	2
17	13	2
17	14	5
17	15	1
17	16	2
18	0	3
18	1	1
18	4	2
18	5	1
18	8	1
18	9	1
18	10	2
18	11	1
18	12	2
18	13	2
18	14	1
18	15	1
19	0	1
19	1	3
19	3	1
19	4	4
19	5	1
19	6	3
19	7	2
19	8	2
19	9	4
19	10	4
19	12	2
19	13	1
19	14	1
19	15	3
19	16	1
19	17	3
19	18	2
20	1	2
20	3	2
20	4	3
20	5	2
20	6	1
20	7	1
20	8	2
20	9	2
20	10	3
20	11	3
20	12	3
20	14	2
20	15	1
20	16	3
20	17	2
20	18	8
20	19	2
21	2	2
21	3	2
21	4	1
21	5	3
21	7	3
21	8	3
21	9	2
21	10	1
21	11	3
21	13	2
21	16	2
21	18	3
21	19	2
21	20	8
22	2	1
22	3	2
22	6	5
22	7	1
22	8	2
22	9	1
22	10	3
22	12	1
22	13	1
22	14	3
22	15	1
22	16	1
22	17	1
22	18	4
22	19	2
22	20	6
22	21	3
23	1	1
23	3	1
23	4	2
23	5	3
23	6	2
23	8	1
23	9	1
23	11	2
23	12	1
23	15	1
23	17	2
23	19	1
23	21	3
23	22	6
24	1	1
24	3	2
24	4	1
24	5	2
24	6	3
24	7	4
24	8	1
24	9	2
24	10	2
24	13	2
24	15	1
24	16	1
24	17	3
24	19	1
24	20	1
24	21	3
24	22	3
24	23	7
25	6	1
25	12	1
26	1	1
26	2	1
26	13	1
26	14	1
26	15	3
26	18	4
26	19	1
26	22	1
26	24	1
27	4	1
27	5	2
27	7	1
27	8	3
27	9	1
27	10	3
27	12	1
27	13	2
27	14	2
27	15	3
27	17	2
27	18	2
27	19	1
27	23	1
27	24	1
27	26	2
28	0	1
28	4	2
28	6	1
28	9	1
28	10	3
28	11	1
28	12	3
28	13	2
28	14	2
28	15	3
28	16	2
28	17	3
28	18	2
28	19	3
28	20	1
28	21	6
28	22	1
28	23	3
28	26	1
28	27	3
29	2	1
29	4	3
29	5	1
29	7	1
29	10	2
29	13	2
29	15	1
29	16	1
29	17	1
29	18	1
29	19	2
29	21	2
29	27	1
30	3	1
30	4	1
30	5	1
30	6	2
30	7	3
30	8	2
30	9	1
30	10	4
30	11	1
30	12	1
30	13	4
30	15	1
30	16	1
30	18	2
30	19	1
30	20	3
30	22	1
30	23	1
30	24	3
30	27	3
30	28	2
30	29	6
31	1	1
31	2	1
31	3	1
31	4	2
31	8	3
31	9	3
31	15	1
31	18	1
31	19	1
31	20	3
31	23	1
31	26	1
31	28	5
31	29	1
31	30	7
32	1	1
32	13	1
32	15	2
32	16	1
32	18	2
32	19	2
32	21	2
32	22	1
32	27	5
32	28	1
32	29	1
32	30	2
32	31	4
33	1	1
33	2	1
33	4	2
33	6	2
33	8	1
33	9	1
33	10	1
33	11	1
33	12	1
33	13	1
33	14	2
33	15	2
33	17	1
33	20	1
33	21	1
33	23	2
33	24	1
33	26	2
33	27	2
33	28	7
33	29	4
33	30	5
33	31	2
33	32	4
34	0	1
34	2	1
34	4	1
34	5	1
34	7	1
34	8	2
34	9	1
34	10	1
34	12	1
34	13	2
34	14	1
34	15	2
34	16	3
34	18	1
34	19	5
34	20	5
34	21	2
34	22	3
34	24	3
34	28	1
34	29	2
34	30	1
34	31	6
34	32	2
34	33	3
35	4	2
35	5	1
35	7	1
35	8	3
35	9	2
35	10	1
35	13	3
35	14	2
35	15	4
35	16	2
35	17	1
35	18	2
35	19	2
35	20	4
35	21	1
35	22	2
35	23	1
35	24	1
35	27	1
35	28	2
35	29	4
35	30	4
35	31	4
35	32	2
35	33	3
35	34	3
36	1	2
36	4	4
36	5	2
36	6	2
36	8	4
36	9	5
36	10	4
36	13	3
36	14	2
36	16	3
36	17	2
36	19	1
36	20	2
36	29	1
36	30	1
36	31	1
36	33	2
36	34	1
36	35	5
37	2	2
37	3	1
37	4	1
37	7	1
37	8	5
37	9	1
37	10	1
37	11	2
37	13	1
37	14	1
37	16	2
37	17	3
37	18	1
37	19	3
37	20	2
37	21	2
37	23	2
37	24	1
37	27	2
37	28	4
37	31	2
37	32	2
37	34	2
37	35	6
37	36	2
38	0	1
38	1	3
38	2	2
38	3	2
38	5	4
38	7	1
38	8	2
38	9	3
38	11	5
38	12	1
38	13	4
38	14	2
38	15	2
38	16	1
38	17	1
38	19	4
38	21	4
38	22	2
38	23	2
38	26	2
38	27	4
38	28	6
38	29	4
38	30	3
38	31	1
38	32	2
38	33	1
38	34	2
38	35	6
38	36	3
38	37	5
39	1	1
39	2	1
39	3	1
39	4	2
39	5	3
39	6	2
39	7	1
39	8	3
39	10	1
39	11	1
39	12	2
39	13	5
39	14	2
39	16	2
39	17	1
39	18	1
39	20	1
39	21	3
39	22	1
39	23	1
39	27	1
39	28	3
39	29	3
39	32	1
39	35	4
39	36	1
39	37	2
39	38	6
40	1	2
40	3	2
40	4	1
40	6	3
40	7	1
40	8	3
40	9	1
40	10	1
40	11	1
40	12	1
40	13	3
40	15	1
40	16	2
40	17	1
40	18	6
40	19	1
40	21	5
40	22	3
40	23	1
40	24	1
40	27	2
40	28	3
40	29	1
40	31	2
40	32	3
40	34	3
40	35	4
40	36	1
40	37	2
40	38	8
40	39	3
41	1	1
41	2	1
41	3	2
41	8	1
41	10	2
41	13	1
41	14	2
41	15	1
41	16	3
41	17	1
41	18	1
41	19	2
41	20	1
41	21	4
41	22	1
41	23	1
41	24	1
41	27	1
41	28	6
41	29	1
41	30	1
41	31	4
41	32	1
41	33	1
41	35	2
41	36	1
41	37	1
41	38	7
41	39	3
41	40	10
42	9	1
42	12	2
42	13	3
42	14	2
42	15	1
42	17	1
42	18	2
42	19	1
42	23	2
42	28	2
42	29	1
42	30	2
42	31	3
42	32	3
42	35	4
42	37	1
42	38	4
42	39	3
42	40	5
42	41	2
43	0	1
43	2	1
43	3	1
43	4	1
43	5	2
43	7	1
43	12	1
43	13	4
43	14	1
43	15	4
43	16	1
43	17	1
43	18	1
43	19	1
43	21	4
43	26	1
43	27	3
43	28	1
43	30	2
43	31	4
43	32	1
43	33	2
43	34	1
43	35	5
43	37	1
43	38	2
43	39	1
43	40	2
43	41	1
43	42	5
44	0	1
44	2	1
44	5	1
44	7	1
44	8	1
44	9	2
44	10	1
44	12	2
44	17	1
44	18	1
44	19	1
44	21	1
44	26	1
44	27	2
44	28	1
44	30	1
44	31	1
44	32	3
44	33	2
44	35	2
44	36	2
44	38	2
44	39	3
44	40	1
44	41	3
44	42	1
44	43	2
45	0	1
45	1	1
45	2	1
45	3	1
45	4	1
45	5	1
45	7	1
45	8	1
45	10	1
45	11	1
45	13	1
45	14	1
45	17	1
45	18	2
45	19	1
45	20	4
45	24	2
45	25	1
45	26	1
45	27	1
45	28	3
45	29	2
45	30	2
45	33	2
45	34	1
45	35	2
45	39	3
45	40	1
45	41	1
45	42	1
45	43	4
45	44	7
46	1	1
46	2	1
46	3	4
46	8	1
46	9	1
46	11	1
46	13	2
46	15	1
46	18	1
46	19	2
46	21	1
46	22	1
46	26	1
46	27	2
46	28	1
46	29	1
46	30	1
46	32	1
46	35	1
46	37	1
46	38	3
46	39	4
46	42	2
46	43	2
46	44	1
46	45	2
47	2	3
47	3	1
47	7	1
47	9	1
47	10	2
47	13	2
47	14	2
47	17	1
47	19	1
47	28	2
47	32	1
47	33	1
47	35	2
47	37	1
47	38	2
47	39	3
47	41	2
47	43	1
47	44	1
47	46	3
48	1	1
48	2	1
48	3	1
48	13	2
48	15	3
48	20	1
48	27	1
48	31	2
48	35	2
48	36	1
48	37	1
48	38	4
