1	0	6
2	0	1
2	1	2
3	0	2
3	1	1
3	2	3
4	0	3
4	1	7
4	2	4
4	3	11
5	0	5
5	1	2
5	2	3
5	3	2
5	4	3
6	1	3
6	2	2
6	3	1
6	4	6
6	5	7
7	1	3
7	3	1
7	4	1
7	5	3
7	6	6
8	0	3
8	1	3
8	2	3
8	3	5
8	4	3
8	5	4
8	6	4
8	7	9
9	0	3
9	1	6
9	2	2
9	3	2
9	4	3
9	5	2
9	6	5
9	7	7
9	8	9
10	0	3
10	1	5
10	2	4
10	3	2
10	4	5
10	5	5
10	6	8
10	8	4
10	9	13
11	0	2
11	1	7
11	2	4
11	3	4
11	4	1
11	5	5
11	6	4
11	7	7
11	8	4
11	9	9
11	10	13
12	0	5
12	1	2
12	2	4
12	3	1
12	4	1
12	5	3
12	6	7
12	7	6
12	8	4
12	9	11
12	10	5
12	11	12
13	0	7
13	1	5
13	2	5
13	3	4
13	4	3
13	5	5
13	6	6
13	7	2
13	8	14
13	9	13
13	10	5
13	11	4
13	12	8
14	0	2
14	1	5
14	2	2
14	3	4
14	4	8
14	5	6
14	6	5
14	7	6
14	8	5
14	9	3
14	10	5
14	11	6
14	12	6
14	13	8
15	0	9
15	1	6
15	2	4
15	3	4
15	4	5
15	5	8
15	6	6
15	7	4
15	8	8
15	9	6
15	10	8
15	11	1
15	12	1
15	13	8
15	14	6
16	0	3
16	1	1
16	2	4
16	3	3
16	4	3
16	5	1
16	6	2
16	7	2
16	8	1
16	9	3
16	11	1
16	12	3
16	13	5
16	14	3
16	15	3
17	1	1
17	2	4
17	3	3
17	4	1
17	5	3
17	6	1
17	7	2
17	8	7
17	9	1
17	10	4
17	11	2
17	12	7
17	13	2
17	14	8
17	15	6
17	16	7
18	0	4
18	1	5
18	2	3
18	3	4
18	4	4
18	5	7
18	6	3
18	7	2
18	8	4
18	9	4
18	10	4
18	11	2
18	12	5
18	13	4
18	14	3
18	15	5
18	16	1
18	17	5
19	0	3
19	1	6
19	2	6
19	3	3
19	4	6
19	5	3
19	6	5
19	8	5
19	9	4
19	10	1
19	11	3
19	12	4
19	13	3
19	14	10
19	15	3
19	16	8
19	17	4
19	18	3
20	0	5
20	1	3
20	2	9
20	3	4
20	4	9
20	5	3
20	6	2
20	7	4
20	8	9
20	9	2
20	10	3
20	11	3
20	12	2
20	13	4
20	14	5
20	15	6
20	16	3
20	17	2
20	18	5
20	19	1
21	0	1
21	1	4
21	2	4
21	3	5
21	4	2
21	5	2
21	6	3
21	7	1
21	8	7
21	9	4
21	11	1
21	12	5
21	13	3
21	14	3
21	15	4
21	16	4
21	17	5
21	18	4
21	19	3
